Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
16:37:08,8.58,11.73,12.87,-6.01,-15.74,20.6,30.04,34.33
16:37:08,-9.44,-13.73,11.44,-3.72,-16.31,-8.87,1.43,-0.57
16:37:08,-9.44,-15.45,8.01,-3.15,-19.17,-12.3,-2,-10.01
16:37:08,-9.44,-15.45,6.29,-2.86,-20.31,-12.3,-2,-10.01
16:37:08,-9.44,-15.45,7.44,-2.57,-19.45,-12.3,-2,-10.01
16:37:08,-9.44,-15.45,10.87,-1.14,-16.31,-12.3,-2,-10.01
16:37:08,-9.44,-15.45,16.88,0.57,-11.44,-12.3,-2,-10.01
16:37:09,-9.44,-15.45,22.6,2,-7.72,-12.3,-2,-10.01
16:37:09,-1.72,-7.44,27.47,2.86,-4.58,-10.01,1.14,-8.87
16:37:09,25.75,26.61,31.47,2.86,-2.57,22.32,34.9,21.74
16:37:09,28.61,33.47,36.34,3.15,-0.29,33.76,44.92,39.77
16:37:09,28.61,33.47,39.2,2.29,0,33.76,44.92,39.77
16:37:09,28.61,33.47,38.05,1.14,-2.29,33.76,44.92,39.77
16:37:09,28.61,33.47,34.33,-0.57,-6.29,33.76,44.92,39.77
16:37:09,28.61,33.47,27.47,-3.43,-12.3,33.76,44.92,39.77
16:37:09,28.61,33.47,20.89,-5.44,-16.59,33.76,44.92,39.77
16:37:09,26.04,30.61,14.88,-6.29,-20.03,33.47,44.63,39.77
16:37:09,-9.16,-5.44,8.87,-7.15,-23.17,10.59,19.74,24.32
16:37:09,-22.89,-22.89,2.86,-7.72,-26.32,-16.31,-10.3,-8.3
16:37:09,-22.89,-23.17,-2.86,-8.01,-29.18,-16.59,-11.16,-10.59
16:37:09,-22.89,-23.17,-5.44,-7.15,-29.18,-16.59,-11.16,-10.59
16:37:09,-22.89,-23.17,-5.44,-6.58,-27.47,-16.59,-11.16,-10.59
16:37:09,-22.89,-23.17,-3.72,-5.72,-25.18,-16.59,-11.16,-10.59
16:37:09,-22.89,-23.17,-0.29,-4.58,-22.32,-16.59,-11.16,-10.59
16:37:09,-22.89,-22.89,2.86,-2.57,-18.88,-16.59,-11.16,-10.59
16:37:09,2.29,-6.58,7.15,-1.14,-16.31,-5.72,0,-5.15
16:37:09,30.33,14.88,11.16,0,-14.02,28.61,30.33,25.46
16:37:09,30.33,15.45,16.59,0.86,-10.87,31.47,32.62,30.9
16:37:09,30.33,15.45,19.17,1.72,-10.01,31.47,32.62,30.9
16:37:09,30.33,15.45,19.17,2.86,-10.01,31.47,32.62,30.9
16:37:09,30.33,15.45,17.17,4.01,-11.16,31.47,32.62,30.9
16:37:09,30.33,15.45,14.02,5.15,-12.59,31.47,32.33,30.61
16:37:09,30.33,15.45,10.3,4.86,-15.45,31.47,32.62,30.61
16:37:09,19.45,8.3,6.01,4.58,-18.6,29.75,30.61,30.33
16:37:09,-15.45,-14.31,2.29,4.58,-21.74,1.43,4.58,11.44
16:37:09,-18.6,-17.45,-4.58,3.43,-26.04,-8.87,-4.86,-2.86
16:37:09,-18.6,-17.45,-8.87,3.72,-28.04,-8.87,-4.86,-2.86
16:37:09,-18.6,-17.45,-8.58,4.86,-27.47,-8.87,-4.86,-2.86
16:37:09,-18.6,-17.45,-6.29,6.01,-25.46,-8.87,-4.86,-2.86
16:37:09,-18.6,-17.45,-1.72,6.58,-22.6,-8.87,-4.86,-2.86
16:37:09,-18.6,-17.45,2.57,6.58,-20.31,-8.87,-4.86,-2.86
16:37:09,-16.31,-14.88,7.44,6.58,-18.02,-8.87,-4.86,-2.86
16:37:09,13.73,16.59,12.3,7.15,-15.74,10.87,16.88,10.59
16:37:09,23.46,30.61,19.45,9.16,-11.16,31.19,37.19,36.91
16:37:09,23.46,30.61,25.46,11.16,-7.72,31.19,37.19,38.05
16:37:09,23.17,30.61,29.18,12.87,-6.58,31.19,36.91,37.77
16:37:09,23.17,30.61,30.61,14.02,-7.15,31.19,36.91,37.77
16:37:09,23.17,30.61,29.75,14.59,-9.44,31.19,37.19,37.77
16:37:09,23.46,30.61,27.75,15.74,-12.3,31.19,37.19,38.05
16:37:09,23.46,30.61,25.18,16.59,-15.45,31.19,37.19,38.05
16:37:09,8.01,14.31,22.03,17.17,-17.45,23.46,29.75,33.76
16:37:09,-9.44,-11.73,19.45,18.02,-19.45,-7.44,-0.29,-0.57
16:37:09,-9.73,-13.73,16.31,19.74,-21.46,-11.16,-4.58,-10.3
16:37:09,-9.73,-13.73,15.45,21.46,-20.6,-11.16,-4.58,-10.3
16:37:09,-9.73,-13.73,16.88,22.6,-18.88,-11.16,-4.58,-10.3
16:37:09,-9.73,-13.73,20.31,23.75,-16.59,-11.16,-4.58,-10.3
16:37:09,-9.73,-13.73,25.18,26.04,-12.59,-11.16,-4.58,-10.3
16:37:09,-9.73,-13.73,30.9,28.32,-8.01,-11.16,-4.58,-10.3
16:37:09,-2.86,-5.15,35.76,29.47,-5.15,-8.87,-1.14,-9.16
16:37:09,22.6,29.18,40.05,30.33,-2.57,23.46,32.04,20.6
16:37:09,25.18,35.76,46.06,31.19,0.29,34.33,42.06,38.91
16:37:09,25.18,35.76,52.07,32.62,3.15,34.33,42.06,38.91
16:37:09,25.18,35.76,52.64,33.19,2.86,34.33,42.06,38.91
16:37:09,25.18,35.76,51.5,33.47,1.14,34.33,42.06,38.91
16:37:09,25.18,35.76,48.64,33.47,-0.86,34.33,42.06,38.91
16:37:09,25.18,35.76,44.63,33.19,-4.01,34.33,42.06,38.91
16:37:09,23.75,34.33,40.91,32.9,-6.01,34.33,42.06,38.91
16:37:09,-3.15,7.72,38.05,33.47,-7.44,13.45,20.89,25.75
16:37:09,-15.16,-8.01,33.47,33.47,-9.73,-12.87,-6.29,-4.58
16:37:09,-15.16,-8.01,30.04,33.76,-12.3,-13.16,-6.87,-6.58
16:37:09,-15.16,-8.01,30.04,34.05,-12.59,-13.16,-6.87,-6.58
16:37:09,-15.16,-8.01,31.76,34.9,-10.59,-13.16,-6.87,-6.58
16:37:09,-15.16,-8.01,36.05,36.34,-6.87,-13.16,-6.87,-6.58
16:37:09,-15.16,-8.01,41.77,37.19,-3.15,-13.16,-6.87,-6.58
16:37:09,-14.88,-8.01,46.06,38.05,-0.57,-13.16,-6.87,-6.58
16:37:09,5.44,5.15,50.35,39.2,0.86,-4.58,2.57,-2.57
16:37:09,32.04,21.74,55.5,40.34,3.43,25.18,32.04,24.03
16:37:09,32.33,22.32,60.65,40.34,6.29,28.04,34.33,29.47
16:37:09,32.33,22.32,62.37,39.2,6.29,28.32,34.33,29.75
16:37:09,32.62,22.32,62.66,38.05,4.01,28.32,34.62,29.75
16:37:09,32.62,22.32,60.94,37.19,0.57,28.32,34.62,29.75
16:37:09,32.62,22.6,56.36,36.05,-4.01,28.32,34.62,29.75
16:37:09,32.62,22.6,52.07,34.9,-8.01,28.32,34.62,29.75
16:37:09,20.31,14.88,48.64,34.62,-11.16,26.04,32.33,29.47
16:37:09,-23.75,-14.59,45.49,34.33,-14.59,-6.29,1.43,5.15
16:37:09,-28.9,-19.17,40.34,33.19,-19.74,-18.6,-10.87,-14.59
16:37:09,-28.9,-19.17,34.62,31.47,-24.03,-18.6,-10.87,-14.88
16:37:09,-28.9,-19.17,32.62,30.61,-25.46,-18.6,-10.87,-14.88
16:37:09,-28.9,-19.17,34.62,30.9,-24.03,-18.6,-10.87,-14.88
16:37:09,-28.9,-19.17,38.91,31.47,-21.46,-18.6,-10.87,-14.88
16:37:09,-28.9,-19.17,43.77,31.76,-19.45,-18.6,-10.87,-14.88
16:37:09,-25.18,-16.59,48.07,31.47,-18.31,-18.6,-10.59,-14.88
16:37:09,16.88,18.88,52.93,31.47,-16.88,4.58,14.88,1.72
16:37:09,31.47,37.48,59.22,31.47,-14.88,30.04,38.91,35.19
16:37:09,31.47,37.48,64.95,31.47,-14.02,30.33,38.91,36.91
16:37:09,31.47,37.48,66.95,31.47,-15.45,30.33,38.91,36.91
16:37:09,31.47,37.48,66.95,31.19,-17.45,30.33,38.91,36.91
16:37:09,31.47,37.48,64.66,30.61,-20.6,30.33,38.91,36.91
16:37:09,31.47,37.48,60.37,30.33,-24.03,30.33,38.91,36.91
16:37:09,31.47,37.19,56.36,30.9,-26.61,30.33,38.91,36.91
16:37:09,14.02,19.17,51.21,30.9,-29.75,22.32,30.9,32.33
16:37:09,-4.86,-9.16,45.2,30.61,-32.9,-7.15,0.57,0
16:37:09,-4.86,-11.16,38.62,30.33,-35.76,-10.59,-3.15,-8.58
16:37:09,-4.86,-11.16,36.62,31.76,-34.9,-10.59,-3.15,-8.58
16:37:09,-4.86,-11.16,37.19,32.9,-32.62,-10.59,-3.15,-8.58
16:37:09,-4.86,-11.16,39.48,33.47,-29.18,-10.59,-3.15,-8.58
16:37:09,-4.86,-11.16,42.63,33.76,-25.46,-10.59,-3.15,-8.58
16:37:09,-4.86,-11.16,45.2,33.76,-23.17,-10.59,-3.15,-8.58
16:37:09,0,-4.01,47.49,33.19,-21.17,-8.3,-0.57,-7.72
16:37:09,18.31,24.6,50.35,33.19,-19.45,21.74,27.75,20.6
16:37:09,20.03,30.33,54.07,33.19,-17.45,31.76,36.05,37.77
16:37:09,20.03,30.33,57.22,33.76,-15.45,31.76,36.05,37.77
16:37:09,20.03,30.33,57.51,33.76,-16.02,31.76,36.05,37.77
16:37:09,20.03,30.33,54.36,33.76,-18.02,31.76,36.34,37.77
16:37:09,20.03,30.33,50.35,34.05,-20.6,31.76,36.34,37.77
16:37:09,20.03,30.33,46.63,34.9,-22.6,31.76,36.34,37.77
16:37:09,18.6,28.61,43.2,35.76,-24.32,31.76,36.05,37.77
16:37:09,-5.15,0.86,39.2,36.34,-25.46,11.16,17.17,25.18
16:37:09,-15.45,-16.02,34.33,36.91,-27.18,-14.31,-7.15,-4.01
16:37:09,-15.45,-16.02,29.75,37.19,-28.9,-14.88,-7.72,-6.01
16:37:09,-15.45,-16.02,28.04,37.48,-28.61,-14.88,-7.72,-6.01
16:37:09,-15.45,-16.02,28.9,38.62,-26.32,-14.88,-7.72,-6.01
16:37:09,-15.45,-16.02,31.19,38.91,-23.46,-14.88,-7.72,-6.01
16:37:09,-15.45,-16.02,35.19,39.2,-20.6,-14.88,-7.72,-6.01
16:37:09,-15.45,-16.02,39.77,40.05,-17.45,-14.88,-7.72,-6.01
16:37:09,10.01,2.29,44.06,40.63,-14.59,-4.01,3.43,-0.57
16:37:09,40.91,27.75,48.07,39.77,-12.59,30.9,37.48,31.76
16:37:09,41.2,28.61,52.64,39.48,-10.01,34.05,40.34,37.77
16:37:09,41.2,28.61,54.36,39.2,-9.73,34.05,40.34,37.77
16:37:09,41.2,28.61,54.36,39.2,-10.87,34.05,40.34,37.77
16:37:09,41.2,28.61,51.78,37.77,-14.02,34.05,40.34,37.77
16:37:09,41.2,28.61,45.78,35.48,-18.88,34.05,40.34,37.77
16:37:09,40.91,28.32,39.77,32.62,-23.46,33.76,40.05,37.48
16:37:09,30.04,20.31,32.9,29.75,-28.32,32.04,38.05,37.19
16:37:09,-11.73,-10.3,26.04,26.89,-32.9,2.86,6.58,12.59
16:37:09,-16.88,-15.16,18.31,24.6,-38.05,-8.58,-6.58,-7.15
16:37:09,-16.88,-15.16,12.87,22.32,-40.63,-8.58,-6.58,-7.44
16:37:09,-16.88,-15.16,9.16,19.45,-42.06,-8.58,-6.58,-7.44
16:37:09,-16.88,-15.16,6.29,16.31,-43.49,-8.58,-6.58,-7.44
16:37:09,-16.88,-15.16,6.87,14.31,-42.34,-8.58,-6.29,-7.44
16:37:09,-16.88,-15.16,8.58,12.59,-40.91,-8.58,-6.29,-7.44
16:37:09,-14.59,-14.02,10.59,10.59,-39.77,-8.3,-6.29,-7.44
16:37:09,14.59,6.87,12.87,8.87,-38.91,11.16,13.45,4.29
16:37:09,24.6,18.02,16.88,8.87,-36.05,31.76,33.19,28.9
16:37:09,24.6,17.74,21.17,7.72,-34.05,31.76,33.19,29.75
16:37:09,24.32,17.74,22.89,6.58,-34.33,31.76,33.19,29.75
16:37:09,24.32,17.74,21.46,4.86,-36.62,31.76,33.19,29.75
16:37:09,24.32,17.74,17.74,3.43,-40.34,31.76,33.19,29.75
16:37:09,24.32,17.74,14.31,2.57,-44.06,31.76,33.19,29.75
16:37:09,24.32,17.74,10.3,1.72,-47.21,31.76,33.19,29.75
16:37:09,5.44,-0.57,6.58,2.57,-49.21,22.89,24.32,25.46
16:37:09,-16.31,-26.89,4.29,3.43,-50.35,-11.16,-7.72,-5.44
16:37:09,-16.59,-28.04,0.29,4.01,-52.07,-15.45,-11.73,-13.45
16:37:09,-16.59,-28.04,-0.86,5.15,-52.64,-15.16,-11.73,-13.45
16:37:09,-16.59,-28.04,0.86,6.87,-51.21,-15.16,-11.73,-13.45
16:37:09,-16.59,-28.04,5.72,8.01,-48.35,-15.16,-11.73,-13.45
16:37:09,-16.59,-28.04,10.3,8.01,-46.35,-15.16,-11.73,-13.45
16:37:09,-16.59,-28.04,15.45,8.3,-44.35,-15.16,-11.73,-13.45
16:37:09,-10.59,-20.31,20.03,8.3,-42.92,-12.87,-8.87,-12.3
16:37:09,14.02,18.6,24.89,8.3,-41.2,18.31,24.6,20.6
16:37:09,16.88,26.89,31.47,8.58,-38.34,29.47,35.76,41.77
16:37:09,17.17,26.89,35.76,9.16,-36.34,29.47,36.05,41.77
16:37:09,17.17,26.89,35.76,8.01,-37.77,29.75,36.05,42.06
16:37:09,17.17,26.89,32.9,7.15,-40.91,29.75,36.05,42.06
16:37:09,17.17,26.89,28.9,6.58,-44.06,29.75,36.05,42.06
16:37:09,17.17,26.89,23.75,6.29,-47.21,29.75,36.05,42.06
16:37:09,15.45,24.89,20.6,6.87,-49.21,29.75,36.05,42.06
16:37:09,-11.73,-2,17.45,6.87,-50.93,10.3,17.17,29.47
16:37:09,-22.6,-17.17,12.59,6.58,-54.36,-13.16,-7.15,-1.14
16:37:09,-22.6,-17.45,7.72,7.15,-57.79,-13.45,-7.72,-3.72
16:37:09,-22.6,-17.45,6.01,7.72,-58.36,-13.45,-7.72,-3.72
16:37:09,-22.6,-17.74,6.87,8.3,-56.93,-13.45,-7.72,-3.72
16:37:09,-22.6,-17.74,8.87,8.58,-54.07,-13.45,-7.72,-3.72
16:37:09,-22.6,-17.74,12.59,8.58,-50.35,-13.45,-7.72,-3.72
16:37:09,-22.6,-17.45,16.02,8.3,-47.49,-13.45,-7.72,-3.72
16:37:09,1.43,2.57,20.6,9.16,-44.92,-3.15,3.43,1.14
16:37:09,32.04,29.18,24.89,8.87,-42.92,30.61,36.62,31.76
16:37:09,32.62,29.75,28.32,8.01,-41.77,33.76,39.2,37.19
16:37:09,32.33,29.75,31.19,7.72,-40.63,33.76,39.2,36.91
16:37:09,32.33,29.75,31.47,7.44,-40.91,33.76,39.2,36.91
16:37:09,32.33,29.75,29.47,6.58,-42.63,33.76,39.2,36.91
16:37:09,32.33,29.75,26.04,5.72,-45.2,33.76,39.2,36.91
16:37:09,32.62,29.75,22.32,5.15,-47.49,33.76,39.2,37.19
16:37:09,21.74,21.46,17.17,3.72,-50.93,31.76,37.19,36.62
16:37:09,-17.45,-10.59,12.02,2,-54.07,0,5.44,12.59
16:37:09,-22.03,-16.31,5.15,-0.29,-58.36,-12.59,-7.44,-7.44
16:37:09,-22.03,-16.31,-0.29,-2.86,-60.65,-12.59,-7.44,-7.44
16:37:09,-22.03,-16.31,-2.29,-4.29,-59.8,-12.59,-7.44,-7.72
16:37:09,-22.03,-16.31,-1.43,-4.29,-56.93,-12.59,-7.44,-7.72
16:37:09,-22.03,-16.31,2.57,-2.57,-52.64,-12.59,-7.44,-7.72
16:37:09,-22.03,-16.31,8.58,-0.57,-48.35,-12.59,-7.44,-7.72
16:37:09,-20.31,-14.88,13.16,0.29,-45.49,-12.59,-7.44,-7.72
16:37:09,7.72,8.87,17.45,1.14,-42.92,6.29,11.44,4.86
16:37:09,18.6,20.6,22.6,2.29,-39.2,27.18,30.61,30.33
16:37:09,18.6,20.6,28.04,2.86,-36.05,27.47,30.61,31.47
16:37:09,18.6,20.6,27.47,1.72,-37.48,27.47,30.61,31.47
16:37:09,18.6,20.6,24.32,0,-41.77,27.47,30.9,31.47
16:37:09,18.6,20.6,19.45,-1.72,-46.92,27.47,30.9,31.47
16:37:09,18.6,20.6,13.45,-3.15,-52.36,27.47,30.9,31.47
16:37:09,18.6,20.6,6.87,-4.86,-57.22,27.47,30.9,31.47
16:37:09,3.15,3.43,0.86,-6.01,-61.23,19.17,22.32,27.18
16:37:09,-15.45,-22.32,-4.86,-6.87,-65.23,-12.02,-8.87,-5.72
16:37:09,-15.74,-24.03,-11.73,-7.44,-69.52,-15.74,-12.87,-14.59
16:37:09,-15.74,-24.03,-14.88,-8.01,-71.24,-15.74,-12.87,-14.59
16:37:09,-15.74,-24.03,-16.31,-9.16,-71.81,-15.74,-12.87,-14.59
16:37:09,-15.74,-24.03,-15.45,-10.59,-70.95,-15.74,-12.87,-14.59
16:37:09,-15.74,-24.03,-12.87,-11.73,-68.95,-15.74,-12.87,-14.59
16:37:09,-15.74,-24.03,-10.59,-12.87,-66.95,-15.74,-12.87,-14.59
16:37:09,-8.87,-16.88,-7.44,-13.73,-64.09,-13.45,-10.01,-13.45
16:37:09,20.31,17.45,-5.15,-14.88,-62.94,19.17,23.75,18.31
16:37:09,24.03,24.32,-1.72,-15.45,-60.94,31.19,35.19,38.62
16:37:09,24.03,24.6,0.86,-15.74,-59.8,31.19,35.19,38.62
16:37:09,24.03,24.6,1.14,-16.31,-60.37,31.19,35.19,38.91
16:37:09,24.03,24.6,0,-15.74,-61.51,31.19,35.19,38.91
16:37:09,24.03,24.6,-2.29,-15.74,-63.51,31.19,35.19,38.91
16:37:09,24.03,24.6,-7.44,-16.02,-66.38,31.19,35.19,38.62
16:37:09,22.89,23.17,-11.44,-16.31,-68.66,31.19,34.9,38.62
16:37:09,-2.57,-0.86,-14.59,-16.88,-70.67,11.73,16.31,26.89
16:37:09,-14.59,-15.16,-18.88,-17.17,-73.24,-12.59,-7.15,-0.57
16:37:09,-14.59,-15.16,-22.32,-16.88,-74.39,-12.87,-7.72,-2.57
16:37:09,-14.59,-15.16,-23.17,-15.74,-73.53,-12.87,-7.72,-2.57
16:37:09,-14.59,-15.16,-20.89,-14.31,-70.38,-12.87,-7.72,-2.57
16:37:09,-14.59,-15.16,-15.74,-12.3,-65.8,-12.87,-7.72,-2.57
16:37:09,-14.59,-15.16,-10.3,-11.16,-61.51,-12.87,-7.72,-2.57
16:37:09,-14.31,-15.16,-5.15,-10.01,-58.08,-12.87,-7.72,-2.57
16:37:09,12.02,4.86,0.29,-8.87,-54.65,-2.29,4.01,2.86
16:37:09,43.77,32.33,6.29,-7.44,-50.93,32.04,39.2,35.48
16:37:09,44.35,33.19,12.3,-7.15,-47.49,35.19,42.06,41.48
16:37:09,44.35,33.19,15.74,-7.15,-46.35,35.19,42.06,41.48
16:37:09,44.35,33.19,16.31,-7.44,-46.92,35.19,42.06,41.48
16:37:09,44.35,33.19,14.31,-7.44,-48.92,35.19,42.06,41.48
16:37:09,44.35,33.19,10.59,-7.15,-50.93,35.19,42.06,41.48
16:37:09,44.35,33.19,7.44,-6.58,-52.36,35.19,42.06,41.48
16:37:09,31.76,23.75,4.01,-6.01,-53.79,33.19,39.77,41.2
16:37:09,-14.59,-11.44,-0.29,-5.72,-55.5,0.86,7.72,16.02
16:37:09,-20.31,-16.59,-5.72,-5.44,-58.08,-11.73,-5.44,-5.15
16:37:09,-20.31,-16.59,-9.16,-5.15,-58.94,-11.73,-5.44,-5.44
16:37:09,-20.31,-16.59,-8.87,-4.58,-56.93,-11.73,-5.44,-5.44
16:37:09,-20.31,-16.59,-6.01,-3.72,-53.5,-11.73,-5.44,-5.44
16:37:09,-20.31,-16.59,-1.72,-3.15,-49.78,-11.73,-5.44,-5.44
16:37:09,-20.31,-16.59,2.29,-3.15,-46.92,-11.73,-5.44,-5.44
16:37:09,-18.6,-14.88,5.44,-3.15,-44.06,-11.44,-5.44,-5.44
16:37:09,7.72,13.16,9.44,-2.86,-41.2,10.59,16.59,9.44
16:37:09,16.88,26.89,14.88,-2.29,-38.05,32.9,36.91,37.19
16:37:09,16.88,26.89,21.17,-1.14,-34.05,32.9,36.91,38.05
16:37:09,16.88,26.89,24.03,0,-32.62,32.9,36.91,38.05
16:37:09,16.88,26.89,24.6,0.29,-33.47,32.9,36.91,38.05
16:37:09,16.88,26.89,22.89,0.29,-35.19,32.9,36.91,38.05
16:37:09,16.88,26.89,19.74,0.29,-37.48,32.9,36.91,38.05
16:37:09,16.59,26.61,16.02,0.57,-39.2,32.9,36.62,38.05
16:37:09,-0.86,8.01,13.45,1.14,-39.77,23.46,27.75,32.9
16:37:09,-20.03,-18.31,10.87,2.86,-39.2,-10.3,-4.58,-0.57
16:37:09,-20.03,-19.74,6.58,4.01,-39.77,-14.31,-8.58,-9.16
16:37:09,-20.03,-19.74,4.86,5.72,-38.62,-14.31,-8.58,-9.16
16:37:09,-20.03,-19.74,5.72,7.72,-35.76,-14.31,-8.58,-9.16
16:37:09,-20.03,-19.74,8.58,10.01,-32.04,-14.31,-8.58,-9.16
16:37:09,-20.03,-19.74,13.16,12.02,-27.75,-14.31,-8.58,-8.87
16:37:09,-20.03,-19.74,18.31,14.31,-23.17,-14.31,-8.58,-8.87
16:37:09,-10.3,-9.73,25.18,16.31,-18.31,-11.44,-4.58,-7.72
16:37:09,24.6,26.89,30.04,16.59,-16.02,20.31,31.19,22.89
16:37:09,28.04,32.04,35.19,17.45,-12.3,30.61,41.2,40.05
16:37:09,28.04,32.04,39.77,18.31,-10.01,30.61,41.2,40.05
16:37:09,28.04,31.76,40.63,18.6,-9.73,30.33,40.91,40.05
16:37:09,28.04,31.76,40.34,19.17,-10.01,30.33,40.91,40.05
16:37:09,27.75,31.76,37.77,18.6,-12.3,30.33,40.91,39.77
16:37:09,27.75,31.76,33.76,18.6,-14.88,30.33,40.91,39.77
16:37:09,26.61,30.33,31.47,18.02,-17.17,30.33,40.91,39.77
16:37:09,3.43,6.01,28.04,17.17,-19.45,12.02,22.32,28.04
16:37:09,-6.29,-7.72,22.6,15.74,-23.17,-9.44,-0.57,-0.57
16:37:09,-6.29,-8.01,18.6,15.45,-26.04,-9.73,-0.86,-2.57
16:37:09,-6.29,-8.01,18.02,15.45,-26.32,-9.73,-0.86,-2.57
16:37:09,-6.29,-8.01,20.31,15.45,-24.6,-9.73,-0.86,-2.57
16:37:09,-6.29,-8.01,24.03,15.45,-22.03,-9.73,-0.86,-2.57
16:37:09,-6.01,-8.01,28.61,15.74,-18.31,-9.73,-0.86,-2.57
16:37:09,-6.01,-7.72,34.62,16.88,-14.31,-9.73,-0.86,-2.57
16:37:09,18.6,12.87,40.05,17.74,-11.44,1.43,10.87,3.43
16:37:09,43.77,36.34,45.78,18.02,-8.3,35.76,42.06,36.05
16:37:09,44.06,37.19,51.21,17.45,-5.15,38.62,44.06,41.77
16:37:09,44.06,37.19,52.93,16.31,-4.58,38.62,44.35,41.77
16:37:09,44.35,37.19,52.36,15.16,-6.29,38.91,44.35,41.77
16:37:09,44.35,37.19,50.93,16.31,-7.44,38.91,44.35,41.77
16:37:09,44.35,37.19,49.21,18.02,-8.01,38.91,44.35,41.77
16:37:09,44.35,37.48,45.49,18.31,-10.01,38.91,44.35,41.77
16:37:09,32.9,29.18,40.63,18.6,-12.02,37.19,42.34,41.48
16:37:09,-10.87,-1.43,37.77,19.17,-14.02,7.15,12.59,19.17
16:37:09,-16.31,-6.01,33.47,19.45,-17.17,-4.86,0,0
16:37:09,-16.31,-6.01,30.04,19.45,-18.88,-4.86,0,0
16:37:09,-16.31,-6.01,29.18,18.88,-18.88,-4.86,0,0
16:37:09,-16.31,-6.01,29.47,17.74,-18.31,-4.86,0,0
16:37:09,-16.31,-6.01,31.47,16.31,-16.59,-4.86,0,0
16:37:09,-16.31,-6.01,34.33,14.59,-15.16,-4.86,0,0
16:37:09,-13.45,-3.72,36.05,12.3,-15.45,-4.86,0,0
16:37:09,17.17,21.46,37.19,10.3,-16.02,14.02,21.17,12.59
16:37:09,26.61,31.47,40.05,9.44,-15.16,32.9,39.48,36.05
16:37:09,26.61,31.47,43.49,8.3,-14.88,32.9,39.48,36.91
16:37:09,26.61,31.47,43.2,6.58,-17.45,32.9,39.48,36.91
16:37:09,26.61,31.47,41.2,4.58,-20.89,32.9,39.48,36.91
16:37:09,26.61,31.47,36.34,1.14,-26.61,32.9,39.48,36.91
16:37:09,26.61,31.47,28.32,-2.29,-33.76,32.9,39.48,36.91
16:37:09,26.61,31.47,22.32,-4.58,-39.2,32.9,39.48,36.91
16:37:09,10.59,13.73,16.59,-6.29,-42.92,24.6,31.19,32.62
16:37:09,-8.01,-14.59,9.16,-8.3,-47.49,-8.3,-1.72,-0.86
16:37:09,-8.3,-16.31,0.29,-11.16,-52.93,-12.3,-6.01,-10.3
16:37:09,-8.3,-16.31,-4.86,-13.73,-56.08,-12.3,-6.01,-10.3
16:37:09,-8.3,-16.31,-7.15,-15.16,-56.08,-12.3,-6.01,-10.3
16:37:09,-8.3,-16.31,-5.72,-14.88,-53.79,-12.3,-6.01,-10.3
16:37:09,-8.3,-16.31,-1.72,-14.31,-50.35,-12.3,-6.01,-10.3
16:37:09,-8.3,-16.31,2,-13.45,-47.49,-12.3,-6.01,-10.3
16:37:09,-2,-8.58,6.58,-12.3,-43.49,-10.01,-3.15,-9.16
16:37:09,21.17,24.89,10.87,-11.73,-40.34,22.03,28.61,21.74
16:37:09,23.75,31.76,16.88,-10.87,-36.34,33.19,38.05,40.91
16:37:09,23.75,31.76,21.17,-10.01,-32.9,33.19,38.05,40.91
16:37:09,23.75,31.76,21.74,-9.16,-31.76,33.47,38.34,40.91
16:37:09,23.75,32.04,19.45,-8.58,-32.04,33.47,38.34,40.91
16:37:09,23.75,32.04,14.88,-7.72,-33.76,33.47,38.34,40.91
16:37:09,23.75,31.76,10.3,-6.29,-34.9,33.47,38.34,40.91
16:37:09,22.6,30.9,7.44,-3.72,-34.62,33.19,38.05,40.91
16:37:09,-1.72,6.58,4.58,-2,-34.9,13.16,18.6,27.47
16:37:09,-13.16,-7.44,0,-1.72,-37.19,-12.02,-6.01,-3.43
16:37:09,-13.16,-7.72,-4.01,-1.14,-38.62,-12.3,-6.58,-5.72
16:37:09,-13.16,-7.72,-4.01,-0.29,-37.48,-12.3,-6.58,-5.72
16:37:09,-13.16,-7.72,-2,0,-35.76,-12.3,-6.58,-5.72
16:37:09,-13.16,-7.72,1.14,0,-32.9,-12.3,-6.58,-5.72
16:37:09,-13.16,-7.72,5.72,0.29,-29.18,-12.3,-6.58,-5.72
16:37:09,-12.87,-7.44,10.01,0.57,-26.32,-12.3,-6.58,-5.72
16:37:09,11.44,10.59,12.02,-0.86,-26.04,-2.29,4.01,0
16:37:09,41.2,33.76,14.02,-2.86,-26.04,30.9,36.05,32.33
16:37:09,41.48,34.33,16.59,-4.58,-25.75,33.76,38.34,38.34
16:37:09,41.48,34.33,17.74,-5.72,-26.32,33.76,38.34,38.34
16:37:09,41.48,34.33,18.31,-5.72,-27.75,33.76,38.34,38.34
16:37:09,41.48,34.33,17.45,-5.72,-30.9,33.76,38.34,38.34
16:37:09,41.48,34.33,13.73,-7.15,-36.05,33.76,38.34,38.34
16:37:09,41.48,34.05,9.16,-9.16,-41.48,33.76,38.34,38.05
16:37:09,31.76,26.61,3.43,-12.02,-46.92,31.76,36.34,37.77
16:37:09,-9.44,-4.86,-1.72,-14.88,-51.21,1.72,6.58,16.88
16:37:09,-14.88,-10.01,-7.15,-16.02,-54.36,-10.01,-5.44,-0.57
